"subgroup"	"trait"	"N"	"BM.lnL"	"BM.sig2"	"BM.z0"	"BM.AICc"	"BM.conv"	"OU.lnL"	"OU.sig2"	"OU.alpha"	"OU.z0"	"OU.AICc"	"OU.conv"	"EB.lnL"	"EB.sig2"	"EB.alpha"	"EB.z0"	"EB.AICc"	"EB.conv"	"MCgeo.dietmap"	"MCgeo.lnL"	"MCgeo.sig2"	"MCgeo.S"	"MCgeo.z0"	"MCgeo.AICc"	"MCgeo.conv"	"DDlingeo.dietmap"	"DDlingeo.lnL"	"DDlingeo.sig2"	"DDlingeo.b"	"DDlingeo.z0"	"DDlingeo.AICc"	"DDlingeo.conv"	"DDexpgeo.dietmap"	"DDexpgeo.lnL"	"DDexpgeo.sig2"	"DDexpgeo.r"	"DDexpgeo.z0"	"DDexpgeo.AICc"	"DDexpgeo.conv"	"BM.delaic"	"OU.delaic"	"EB.delaic"	"MCgeo.delaic"	"DDlingeo.delaic"	"DDexpgeo.delaic"	"BM.wi"	"OU.wi"	"EB.wi"	"MCgeo.wi"	"DDlingeo.wi"	"DDexpgeo.wi"
"Fruit"	"ratioMOB.log"	"31"	"-30.1348358444159"	"0.0142045981045833"	"-5.2142120415285"	"64.6982431174033"	"0"	"-30.1348358444159"	"0.0142045976930538"	"5.52836639314142e-216"	"-5.2142120415285"	"67.1585605777206"	"0"	"-28.8460475522493"	"0.0551437375828047"	"-0.0251339995604133"	"-5.26080503851253"	"64.5809839933875"	"0"	NA	"-29.7041948475934"	"0.010565562133754"	"-0.0145142965738881"	"-5.25141445506372"	"65.613517900315"	"0"	NA	"-29.1707105707077"	"0.0180727539122645"	"-0.000531551368063021"	"-5.19058029129068"	"64.5465493465436"	"0"	NA	"-28.7163760304015"	"0.0288239900095224"	"-0.103999712556754"	"-5.13157658769565"	"63.6378802659311"	"0"	"1.06036285147216"	"3.52068031178953"	"0.943103727456403"	"1.9756376343839"	"0.908669080612455"	"0"	"0.173507386791714"	"0.0507068719833633"	"0.183984172641572"	"0.109791463724162"	"0.187179314613559"	"0.29483079024563"
"Fruit"	"ratioMOB.log"	"31"	"-30.1348358444159"	"0.0142045981045833"	"-5.2142120415285"	"64.6982431174033"	"0"	"-30.1348358444159"	"0.0142045979690967"	"9.19062079971228e-18"	"-5.2142120415285"	"67.1585605777207"	"0"	"-28.84604755223"	"0.0551439199952294"	"-0.0251341013311896"	"-5.26080524281117"	"64.580983993349"	"1"	NA	"-28.9710745468592"	"0.00922124866084335"	"-0.0192920697661091"	"-5.20866796256174"	"64.1455389242268"	"0"	NA	"-29.3674842186004"	"0.0177580663688135"	"-0.000507373317501398"	"-5.20463878102574"	"64.9383582677092"	"0"	NA	"-28.9186216347278"	"0.0288329737475476"	"-0.106891885279586"	"-5.18366047024307"	"64.040633099964"	"0"	"0.657610017439254"	"3.11792747775664"	"0.540350893384925"	"0.104905824262772"	"0.897725167745151"	"0"	"0.168148706856427"	"0.0491408182118046"	"0.178301922957692"	"0.221672450544263"	"0.149125938322647"	"0.233610163107167"
"Fruit"	"ratioMOB.log"	"31"	"-30.1348358444159"	"0.0142045981045833"	"-5.2142120415285"	"64.6982431174033"	"0"	"-30.1348358444159"	"0.0142045978688891"	"2.87993485561626e-197"	"-5.2142120415285"	"67.1585605777206"	"0"	"-28.8460475522228"	"0.0551438254761766"	"-0.0251340500755417"	"-5.26080513991857"	"64.5809839933345"	"0"	NA	"-27.4244857371469"	"0.00728121240188584"	"-0.0253245798284201"	"-5.18878760894388"	"61.0576671264678"	"0"	NA	"-29.3210722407781"	"0.0176505094597881"	"-0.00050430018129053"	"-5.21375751801598"	"64.8508401337301"	"0"	NA	"-28.8200489245602"	"0.0288310899883121"	"-0.108833679149584"	"-5.21720245051561"	"63.8487935012942"	"0"	"3.64057599093547"	"6.10089345125284"	"3.52331686686671"	"0"	"3.79317300726233"	"2.79112637482643"	"0.0910583118634901"	"0.0266114443198085"	"0.0965566278218338"	"0.562160887983727"	"0.0843691305434934"	"0.139243597467647"
"Fruit"	"ratioMOB.log"	"31"	"-30.1348358444159"	"0.0142045981045833"	"-5.2142120415285"	"64.6982431174033"	"0"	"-30.1348358444159"	"0.0142045976303313"	"3.97549949081585e-188"	"-5.2142120415285"	"67.1585605777206"	"0"	"-28.8460475522394"	"0.0551439921098388"	"-0.0251341259361699"	"-5.26080529220417"	"64.5809839933677"	"0"	NA	"-29.6724118176018"	"0.0115997585498719"	"-0.010297693151058"	"-5.24868342935842"	"65.5535192873775"	"0"	NA	"-29.1334637600003"	"0.0173117559444152"	"-0.000524598591408392"	"-5.20431535118934"	"64.4756231721745"	"0"	NA	"-28.3462510731847"	"0.0298473646353967"	"-0.133823198011705"	"-5.17237286898603"	"62.9011977985434"	"0"	"1.79704531885989"	"4.25736277917726"	"1.67978619482435"	"2.65232148883409"	"1.57442537363114"	"0"	"0.152012893541098"	"0.0444251883169805"	"0.161191791118731"	"0.0991196055893245"	"0.169911092642686"	"0.37333942879118"
"Fruit"	"ratioMOB.log"	"31"	"-30.1348358444159"	"0.0142045981045833"	"-5.2142120415285"	"64.6982431174033"	"0"	"-30.1348358444159"	"0.0142045977844597"	"2.87851004057874e-18"	"-5.2142120415285"	"67.1585605777206"	"0"	"-28.8460475522297"	"0.055143492588028"	"-0.025133943208244"	"-5.26080492538899"	"64.5809839933482"	"0"	NA	"-29.954588079465"	"0.0115135754915044"	"-0.012784241572101"	"-5.27254615674226"	"66.1143043640582"	"0"	NA	"-29.6656263940806"	"0.0184533145921053"	"-0.000559191220083772"	"-5.20598942168749"	"65.5363809932893"	"0"	NA	"-29.6498511665636"	"0.0201896111213903"	"-0.0503597116405168"	"-5.20146208326834"	"65.5048305382555"	"0"	"0.117259124055067"	"2.57757658437244"	"0"	"1.53332037070996"	"0.955396999941087"	"0.923846544907263"	"0.239749703656277"	"0.0700659364199974"	"0.254226357071938"	"0.118103912857053"	"0.157673515846424"	"0.160180574148312"
"Fruit"	"ratioMOB.log"	"31"	"-30.1348358444159"	"0.0142045981045833"	"-5.2142120415285"	"64.6982431174033"	"0"	"-30.1348358444159"	"0.0142045975637022"	"2.0158556059209e-86"	"-5.2142120415285"	"67.1585605777207"	"0"	"-28.8460475522717"	"0.0551442310475511"	"-0.025134175083481"	"-5.26080539086442"	"64.5809839934324"	"0"	NA	"-28.359352808534"	"0.00919116882699858"	"-0.0171951306904686"	"-5.2604480193564"	"62.9256021687922"	"0"	NA	"-29.601901802322"	"0.0171661625904717"	"-0.000408717933379757"	"-5.21300334753959"	"65.4107001563681"	"0"	NA	"-29.1098795561679"	"0.0279105794704233"	"-0.100806626539525"	"-5.20369803184262"	"64.4266556640599"	"0"	"1.77264094861108"	"4.23295840892846"	"1.65538182464018"	"0"	"2.48509798757586"	"1.50105349526768"	"0.150953132362678"	"0.0441154771548175"	"0.160068039051951"	"0.36624037540854"	"0.105714375603936"	"0.172908600418079"
"Fruit"	"ratioMOB.log"	"31"	"-30.1348358444159"	"0.0142045981045833"	"-5.2142120415285"	"64.6982431174033"	"0"	"-30.1348358444159"	"0.0142045978140379"	"4.37623020796524e-215"	"-5.2142120415285"	"67.1585605777207"	"0"	"-28.8460475522437"	"0.0551438083972012"	"-0.0251340867621031"	"-5.26080521356461"	"64.5809839933763"	"0"	NA	"-30.0912003124019"	"0.0131247285446326"	"-0.00433441876986469"	"-5.23015308860277"	"66.3840812970727"	"0"	NA	"-29.3112110158293"	"0.0178106430986756"	"-0.000508875447753219"	"-5.18745661186697"	"64.8241027039274"	"0"	NA	"-28.8396208256314"	"0.0280996655221928"	"-0.103327141939336"	"-5.12567523775221"	"63.8809223235317"	"0"	"0.817320793871595"	"3.27763825418898"	"0.70006166984458"	"2.50315897354105"	"0.943180380395724"	"0"	"0.191318329965031"	"0.0559120521897625"	"0.202870582635405"	"0.0823533882205846"	"0.17964970949511"	"0.287895937494107"
