"subgroup"	"trait"	"N"	"BM.lnL"	"BM.sig2"	"BM.z0"	"BM.AICc"	"BM.conv"	"OU.lnL"	"OU.sig2"	"OU.alpha"	"OU.z0"	"OU.AICc"	"OU.conv"	"EB.lnL"	"EB.sig2"	"EB.alpha"	"EB.z0"	"EB.AICc"	"EB.conv"	"MCgeo.dietmap"	"MCgeo.lnL"	"MCgeo.sig2"	"MCgeo.S"	"MCgeo.z0"	"MCgeo.AICc"	"MCgeo.conv"	"DDlingeo.dietmap"	"DDlingeo.lnL"	"DDlingeo.sig2"	"DDlingeo.b"	"DDlingeo.z0"	"DDlingeo.AICc"	"DDlingeo.conv"	"DDexpgeo.dietmap"	"DDexpgeo.lnL"	"DDexpgeo.sig2"	"DDexpgeo.r"	"DDexpgeo.z0"	"DDexpgeo.AICc"	"DDexpgeo.conv"	"BM.delaic"	"OU.delaic"	"EB.delaic"	"MCgeo.delaic"	"DDlingeo.delaic"	"DDexpgeo.delaic"	"BM.wi"	"OU.wi"	"EB.wi"	"MCgeo.wi"	"DDlingeo.wi"	"DDexpgeo.wi"
"Fruit"	"ratioCerebellum.log"	"53"	"-7.97306003056057"	"0.00536243085203663"	"-2.09129638063898"	"20.1861200611211"	"0"	"5.09045705081361"	"0.0104400055653705"	"0.0852747879422398"	"-2.15797044667184"	"-3.69111818325987"	"0"	"-7.97326325682637"	"0.0053628104453501"	"-1e-06"	"-2.09129638660716"	"22.4363224320201"	"0"	NA	"-7.97306036383121"	"0.00536221726270302"	"-1.27689704205629e-09"	"-2.09129638131009"	"22.1478013999313"	"0"	NA	"0.208621767362921"	"3.94364192795659e-10"	"0.00042778443116554"	"-2.12823534652546"	"5.78443713754307"	"0"	NA	"-0.766738807660737"	"0.0011464504077579"	"0.101283531715728"	"-2.11323640030769"	"7.73515828759038"	"0"	"23.877238244381"	"0"	"26.12744061528"	"25.8389195831912"	"9.47555532080294"	"11.4262764708503"	"6.45524016900102e-06"	"0.988072497879637"	"2.0954976036623e-06"	"2.42068742769775e-06"	"0.00865362590667657"	"0.00326290478848543"
"Fruit"	"ratioCerebellum.log"	"53"	"-7.97306003056057"	"0.00536243085203663"	"-2.09129638063898"	"20.1861200611211"	"0"	"5.09045705081307"	"0.0104400066610527"	"0.0852747764560394"	"-2.15797043713886"	"-3.6911181832588"	"0"	"-7.97326325682606"	"0.00536280934871415"	"-1e-06"	"-2.09129638660716"	"22.4363224320195"	"0"	NA	"-7.97306033863763"	"0.00536221726270302"	"-1.27689704205629e-09"	"-2.09129638140875"	"22.1478013495442"	"0"	NA	"1.01379681857068"	"6.99731491311589e-08"	"0.000408976743393864"	"-2.12575033584067"	"4.17408703512756"	"0"	NA	"-0.765163270818825"	"0.00107501206502397"	"0.103784064876816"	"-2.11785793022116"	"7.73200721390656"	"0"	"23.8772382443799"	"0"	"26.1274406152783"	"25.838919532803"	"7.86520521838635"	"11.4231253971654"	"6.38683434858e-06"	"0.977601948668956"	"2.07329173230634e-06"	"2.39503559823313e-06"	"0.0191537778425094"	"0.00323341832685517"
"Fruit"	"ratioCerebellum.log"	"53"	"-7.97306003056057"	"0.00536243085203663"	"-2.09129638063898"	"20.1861200611211"	"0"	"5.09045705081361"	"0.0104400055653705"	"0.0852747879422398"	"-2.15797044667184"	"-3.69111818325987"	"0"	"-7.97326325682635"	"0.00536281044710711"	"-1e-06"	"-2.09129638660716"	"22.4363224320201"	"0"	NA	"-7.97306128548489"	"0.00536377652268772"	"-1.83806018072253e-09"	"-2.09129638156402"	"22.1478032432387"	"0"	NA	"0.0598576723572464"	"1.18413637405052e-10"	"0.000426486905341746"	"-2.12846168046682"	"6.08196532755441"	"0"	NA	"-1.3746128522725"	"0.00113455402954074"	"0.103677042285983"	"-2.11922466871625"	"8.9509063768139"	"0"	"23.877238244381"	"0"	"26.1274406152799"	"25.8389214264986"	"9.77308351081428"	"12.6420245600738"	"6.472602274546e-06"	"0.990730031688628"	"2.10113368374789e-06"	"2.42719590591274e-06"	"0.00747751353574973"	"0.00178145384375728"
"Fruit"	"ratioCerebellum.log"	"53"	"-7.97306003056057"	"0.00536243085203663"	"-2.09129638063898"	"20.1861200611211"	"0"	"5.09045705081313"	"0.0104400072008289"	"0.085274782312469"	"-2.15797044199941"	"-3.69111818325891"	"0"	"-7.97326325682615"	"0.00536281013734793"	"-1e-06"	"-2.09129638660716"	"22.4363224320197"	"0"	NA	"-7.97306036007792"	"0.00536221726270302"	"-1.27689704205629e-09"	"-2.09129638116478"	"22.1495105506643"	"0"	NA	"-0.210066010559352"	"7.6502734411105e-09"	"0.000427552003214453"	"-2.11943531452853"	"6.62352185162718"	"0"	NA	"-1.21973257602765"	"0.00118584277863164"	"0.0974394341105382"	"-2.11443883398196"	"8.64285498256377"	"0"	"23.8772382443801"	"0"	"26.1274406152786"	"25.8406287339232"	"10.3146400348861"	"12.3339731658227"	"6.48217727106212e-06"	"0.9921956302526"	"2.10424191546848e-06"	"2.4287123208321e-06"	"0.00571217737907544"	"0.00208117723681744"
"Fruit"	"ratioCerebellum.log"	"53"	"-7.97306003056057"	"0.00536243085203663"	"-2.09129638063898"	"20.1861200611211"	"0"	"5.09045705081361"	"0.0104400055653705"	"0.0852747879422398"	"-2.15797044667184"	"-3.69111818325987"	"0"	"-7.97326325611383"	"0.00536282796444363"	"-1.00000002281341e-06"	"-2.09129638660701"	"22.436322430595"	"0"	NA	"-7.97306034762771"	"0.00536221726270302"	"-1.27689704205629e-09"	"-2.09129638131624"	"22.1478013675243"	"0"	NA	"-1.97416586692489"	"0.00158055268935636"	"0.000300167303163362"	"-2.10401961997126"	"10.1500124061187"	"0"	NA	"-1.60320573536998"	"0.00116821587419155"	"0.0996769785908612"	"-2.11535525425787"	"9.40809214300886"	"0"	"23.877238244381"	"0"	"26.1274406138549"	"25.8389195507842"	"13.8411305893786"	"13.0992103262687"	"6.5173335348376e-06"	"0.997576830093104"	"2.11565432992476e-06"	"2.44397221365803e-06"	"0.000984879356283777"	"0.00142721359053344"
"Fruit"	"ratioCerebellum.log"	"53"	"-7.97306003056057"	"0.00536243085203663"	"-2.09129638063898"	"20.1861200611211"	"0"	"5.09045705081361"	"0.0104400055653705"	"0.0852747879422398"	"-2.15797044667184"	"-3.69111818325987"	"0"	"-7.97326325682629"	"0.00536281033747615"	"-1e-06"	"-2.09129638660716"	"22.4363224320199"	"0"	NA	"-7.97306131176432"	"0.00536377652268772"	"-1.83806018072253e-09"	"-2.09129638151567"	"22.1478032957975"	"0"	NA	"0.597620531379476"	"3.09683969963358e-10"	"0.00040674564279235"	"-2.12453625861253"	"5.00643960950995"	"0"	NA	"-0.778339366367426"	"0.00102786799703784"	"0.106726491775124"	"-2.11765877107984"	"7.75835940500376"	"0"	"23.877238244381"	"0"	"26.1274406152798"	"25.8389214790574"	"8.69755779276982"	"11.4494775882636"	"6.42902780175144e-06"	"0.984060297170513"	"2.08698855499506e-06"	"2.41085561686659e-06"	"0.0127166006335105"	"0.0032121753240023"
"Fruit"	"ratioCerebellum.log"	"53"	"-7.97306003056057"	"0.00536243085203663"	"-2.09129638063898"	"20.1861200611211"	"0"	"5.09045705081361"	"0.0104400055653705"	"0.0852747879422398"	"-2.15797044667184"	"-3.69111818325987"	"0"	"-7.97326325682615"	"0.00536281013092852"	"-1e-06"	"-2.09129638660716"	"22.4363224320197"	"0"	NA	"-7.97306132825685"	"0.00536377652268772"	"-1.83806018072253e-09"	"-2.09129638164749"	"22.1495124870222"	"0"	NA	"-2.1335028005823"	"0.00158062373426351"	"0.000292403843971969"	"-2.10379261686109"	"10.4703954316731"	"0"	NA	"-1.06784001138445"	"0.00105230907168997"	"0.104460639406791"	"-2.11539680093614"	"8.33906985327738"	"0"	"23.877238244381"	"0"	"26.1274406152795"	"25.8406306702821"	"14.1615136149329"	"12.0301880365373"	"6.51171584231399e-06"	"0.996716956976256"	"2.11383071521154e-06"	"2.43977733450198e-06"	"0.000838374842422406"	"0.00243360285742947"
"Fruit"	"ratioCerebellum.log"	"53"	"-7.97306003056057"	"0.00536243085203663"	"-2.09129638063898"	"20.1861200611211"	"0"	"5.09045705081361"	"0.0104400055653705"	"0.0852747879422398"	"-2.15797044667184"	"-3.69111818325987"	"0"	"-7.97326325682636"	"0.00536281043318938"	"-1e-06"	"-2.09129638660716"	"22.4363224320201"	"0"	NA	"-7.97306035038153"	"0.00536221726270302"	"-1.27689704205629e-09"	"-2.09129638124297"	"22.1512489058913"	"0"	NA	"0.183247157132122"	"3.28371998337608e-10"	"0.000425084877522394"	"-2.12485313074332"	"5.83863389086396"	"0"	NA	"-1.266657668385"	"0.00116216349964102"	"0.0998772944571949"	"-2.11635428667074"	"8.73844354189821"	"0"	"23.877238244381"	"0"	"26.1274406152799"	"25.8423670891511"	"9.52975207412383"	"12.4295617251581"	"6.46505707231859e-06"	"0.989575123952175"	"2.09868436307618e-06"	"2.42019331132547e-06"	"0.00843508376186282"	"0.0019788083512151"
"Fruit"	"ratioCerebellum.log"	"53"	"-7.97306003056057"	"0.00536243085203663"	"-2.09129638063898"	"20.1861200611211"	"0"	"5.09045705081313"	"0.0104400072008289"	"0.085274782312469"	"-2.15797044199941"	"-3.69111818325891"	"0"	"-7.97326325570692"	"0.00536281624974424"	"-1.0000035508174e-06"	"-2.09129638660723"	"22.4363224297812"	"0"	NA	"-7.97306034374784"	"0.00536221726270302"	"-1.27689704205629e-09"	"-2.09129638144828"	"22.1478013597646"	"0"	NA	"0.74089428820772"	"1.1023719917422e-10"	"0.000408522925579497"	"-2.12535158192329"	"4.71989209585347"	"0"	NA	"-0.758265464461395"	"0.00103207597064449"	"0.107123580495446"	"-2.1181215809865"	"7.7182116011917"	"0"	"23.8772382443801"	"0"	"26.1274406130401"	"25.8389195430235"	"8.41101027911238"	"11.4093297844506"	"6.41604128564191e-06"	"0.98207251374523"	"2.08277287941593e-06"	"2.40598806257367e-06"	"0.0146458937927323"	"0.00327068765981066"
"Fruit"	"ratioCerebellum.log"	"53"	"-7.97306003056057"	"0.00536243085203663"	"-2.09129638063898"	"20.1861200611211"	"0"	"5.09045705081313"	"0.0104400072008289"	"0.085274782312469"	"-2.15797044199941"	"-3.69111818325891"	"0"	"-7.97326325682639"	"0.00536281049426041"	"-1e-06"	"-2.09129638660716"	"22.4363224320201"	"0"	NA	"-7.97306084371614"	"0.00536349907909639"	"-1.30758367283703e-09"	"-2.09129638127292"	"22.1512498925605"	"0"	NA	"0.835738876625101"	"1.45429792333209e-09"	"0.00041251006950134"	"-2.13005858013955"	"4.533650451878"	"0"	NA	"-0.855590853680312"	"0.00107459557785521"	"0.104256263675522"	"-2.12004474881237"	"7.91630991248883"	"0"	"23.8772382443801"	"0"	"26.127440615279"	"25.8423680758194"	"8.22476863513691"	"11.6074280957477"	"6.40885746638741e-06"	"0.980972921158544"	"2.0804408684156e-06"	"2.39915381224562e-06"	"0.0160572512417363"	"0.00295893914757224"
