Species;Speciation_rate;Diversification_rate
Callithrix_argentata;0.292598036337825;0.243193887802219
Callithrix_pygmaea;0.296571874812051;0.246496757637371
Callithrix_humilis;0.276467692401925;0.229787095663569
Callithrix_penicillata;0.312477577200714;0.259716838163332
Callithrix_jacchus;0.303966672537963;0.252642969795813
Callithrix_kuhlii;0.310931207854849;0.258431567838534
Callithrix_geoffroyi;0.30035106483778;0.249637844729423
Callithrix_aurita;0.255467196288539;0.212332459400415
Callithrix_saterei;0.22153021521856;0.184125618131154
Callimico_goeldii;0.197232685705752;0.163930640953021
Leontopithecus_chrysopygus;0.249483863289285;0.207359391117674
Leontopithecus_rosalia;0.21384600753849;0.177738861870636
Leontopithecus_chrysomelas;0.207626285700895;0.172569318172856
Saguinus_martinsi;0.261371651439648;0.217239968082032
Saguinus_bicolor;0.253371272617359;0.210590425063785
Saguinus_midas;0.254962961082717;0.211913362534266
Saguinus_niger;0.248555385434768;0.206587683480793
Saguinus_oedipus;0.256841778265737;0.21347494804908
Saguinus_geoffroyi;0.249766915998534;0.207594651373268
Saguinus_labiatus;0.263737355610018;0.21920623143015
Saguinus_mystax;0.250226571949723;0.207976696035017
Saguinus_imperator;0.238129490260816;0.197922164009417
Saguinus_leucopus;0.227267924427101;0.188894535335686
Saguinus_tripartitus;0.263364375650193;0.218896227823709
Saguinus_fuscicollis;0.244732353754278;0.203410157243071
Saguinus_nigricollis;0.251478387218199;0.209017146701608
Saguinus_graellsi;0.263894275307312;0.219336655788889
Saguinus_melanoleucus;0.227327556837733;0.188944099023679
Aotus_azarae;0.242720949230759;0.201738371293514
Aotus_infulatus;0.210956787761922;0.175337476683733
Aotus_nigriceps;0.227456685347778;0.189051424639316
Aotus_nancymaae;0.216760160884612;0.180160970681636
Aotus_lemurinus;0.217908811627592;0.181115675789738
Aotus_griseimembra;0.225243841109668;0.18721221136194
Aotus_trivirgatus;0.203004606654601;0.16872799336593
Aotus_vociferans;0.201977009871291;0.167873902682499
Cebus_kaapori;0.235450219656891;0.195695278816345
Cebus_olivaceus;0.237877534205674;0.19771274984734
Cebus_albifrons;0.213220490816306;0.17721896144527
Cebus_capucinus;0.202916385163246;0.168654667762864
Cebus_apella;0.231060199206473;0.192046497866784
Cebus_libidinosus;0.253425052515606;0.21063512441551
Cebus_robustus;0.212358667910332;0.176502654303486
Cebus_xanthosternos;0.202967038867076;0.168696768767096
Saimiri_sciureus;0.221900004181772;0.184432969529528
Saimiri_oerstedii;0.216083523399346;0.179598581054098
Saimiri_ustus;0.204894806462829;0.170299039589751
Saimiri_boliviensis;0.204301822279204;0.169806178698318
Ateles_belzebuth;0.232560377213183;0.193293376097457
Ateles_geoffroyi;0.241299761409054;0.200557146033142
Ateles_hybridus;0.229201951972977;0.19050200913792
Ateles_fusciceps;0.220193387567893;0.183014509123875
Ateles_marginatus;0.248149273056431;0.206250141748085
Ateles_chamek;0.234173247334877;0.194633918776157
Ateles_paniscus;0.214257962593892;0.178081259764952
Lagothrix_lagotricha;0.235601300519238;0.195820850206866
Lagothrix_poeppigii;0.241644892610036;0.200844003045647
Lagothrix_cana;0.232324756851199;0.193097539404246
Lagothrix_lugens;0.2016588647369;0.167609475234228
Brachyteles_arachnoides;0.204219090929266;0.169737416245615
Brachyteles_hypoxanthus;0.199903243919961;0.166150284812714
Alouatta_macconnelli;0.289685188150347;0.240772863778419
Alouatta_seniculus;0.247982418341597;0.206111459864548
Alouatta_nigerrima;0.281608774873973;0.23406012445603
Alouatta_sara;0.241187045359988;0.200463461692217
Alouatta_caraya;0.216918320055158;0.180292425232932
Alouatta_belzebul;0.202838884648192;0.168590252936987
Alouatta_coibensis;0.246137707107941;0.204578221629596
Alouatta_palliata;0.213749189312849;0.177658391061609
Alouatta_pigra;0.214514700323823;0.178294648232861
Alouatta_guariba;0.192353514875119;0.15987530094321
Callicebus_moloch;0.228143588316795;0.189622346459807
Callicebus_hoffmannsi;0.249206296284747;0.207128690324859
Callicebus_brunneus;0.218358050393034;0.181489062170886
Callicebus_cupreus;0.215459074697542;0.17907956831763
Callicebus_caligatus;0.22137989683153;0.184000680474676
Callicebus_donacophilus;0.224900127843985;0.18692653287135
Callicebus_coimbrai;0.212302491175158;0.176455962812313
Callicebus_personatus;0.229043425942451;0.190370249669661
Callicebus_nigrifrons;0.191010708149949;0.158759222407112
Callicebus_lugens;0.174614730934553;0.145131648233221
Callicebus_torquatus;0.158474971051614;0.131717029997046
Cacajao_ayresi;0.216255903493362;0.17974185537599
Cacajao_hosomi;0.231968594601705;0.192801513896943
Cacajao_melanocephalus;0.22567906589925;0.187573949977725
Cacajao_calvus;0.201690465781132;0.167635740553372
Chiropotes_chiropotes;0.198340387133354;0.164851310893511
Chiropotes_israelita;0.202074356568418;0.167954812732462
Chiropotes_utahicki;0.195528728618187;0.162514391022025
Pithecia_monachus;0.202968885898873;0.168698303934075
Pithecia_irrorata;0.171542182828267;0.142577889059785
Pithecia_pithecia;0.194063708405829;0.161296734315878
Tarsius_tarsier;0.119364390251627;0.0992101331019145
Tarsius_wallacei;0.10678107318676;0.0887514648321118
Tarsius_lariang;0.103785035393669;0.0862612974747924
Tarsius_dentatus;0.111378621960605;0.0925727336781568
Tarsius_sangirensis;0.10167850798455;0.0845104498040511
Tarsius_bancanus;0.0896363407323122;0.0745015601057791
Tarsius_syrichta;0.0955663549652902;0.0794303123082558
Microcebus_mamiratra;0.312737871572277;0.259933182746453
Microcebus_margotmarshae;0.299628872771708;0.249037592251702
Microcebus_arnholdi;0.28820898530182;0.239545912584859
Microcebus_sambiranensis;0.296569874001479;0.246495094656622
Microcebus_rufus;0.250631112586091;0.208312931408855
Microcebus_myoxinus;0.299024937129017;0.248535629016519
Microcebus_berthae;0.255254057358362;0.212155308228382
Microcebus_lehilahytsara;0.276932687912842;0.23017357831918
Microcebus_mittermeieri;0.250400354727831;0.20812113620273
Microcebus_jollyae;0.280351384191109;0.233015039764146
Microcebus_sp_nova3Louis06;0.284856775327842;0.236759711465725
Microcebus_sp_nova1Louis06;0.28787229958185;0.239266075063625
Microcebus_spDWW2010aMarolambo;0.294220892166129;0.244542730136116
Microcebus_gerpi;0.277961060677334;0.231028313962101
Microcebus_spDWW2010aManantant;0.286752782416365;0.238335584431004
Microcebus_simmonsi;0.249714634438641;0.20755119737074
Microcebus_tavaratra;0.202583389636209;0.168377897358474
Microcebus_ravelobensis;0.208792134834731;0.173538317784053
Microcebus_bongolavensis;0.22645762650931;0.18822105336919
Microcebus_danfossi;0.212919217376016;0.176968556964937
Microcebus_macarthurii;0.191538935886567;0.159198260749683
Microcebus_sp_nova3Radespiel08;0.212185336419347;0.176358589224654
Microcebus_murinus;0.184903274840912;0.153683007715081
Microcebus_griseorufus;0.166822223118623;0.138654877933583
Mirza_zaza;0.151963989262723;0.126305404565556
Mirza_coquereli;0.167513633920728;0.139229546455412
Allocebus_trichotis;0.128152718327279;0.106514582915554
Cheirogaleus_medius;0.127243810780295;0.105759141208664
Cheirogaleus_major;0.116972354418086;0.0972219840992691
Cheirogaleus_crossleyi;0.125684855372734;0.104463409934387
Cheirogaleus_sibreei;0.105797232168918;0.0879337419071635
Phaner_pallescens;0.112711957261845;0.0936809400069174
Lepilemur_sahamalazensis;0.25442314463401;0.211464692192852
Lepilemur_ahmansoni;0.244183288359872;0.202953799607885
Lepilemur_mittermeieri;0.274476963943807;0.228132494698546
Lepilemur_dorsalis;0.227459502781772;0.189053766359497
Lepilemur_milanoii;0.240658322077622;0.200024011475054
Lepilemur_tymerlachsoni;0.233091534136151;0.193734849043572
Lepilemur_ankaranensis;0.233485215366774;0.194062058584102
Lepilemur_septentrionalis;0.193101805586842;0.160497245402127
Lepilemur_grewcockorum;0.221626320872542;0.184205496683738
Lepilemur_otto;0.196375179380737;0.163217921552694
Lepilemur_edwardsi;0.210704525892815;0.175127808343301
Lepilemur_microdon;0.177196227425839;0.147277268128423
Lepilemur_hubbardorum;0.211772642837998;0.176015577501897
Lepilemur_ruficaudatus;0.2002224048753;0.166415556564142
Lepilemur_randrianasoloi;0.17840435611504;0.14828140854088
Lepilemur_aeeclis;0.179341772926745;0.149060545823491
Lepilemur_petteri;0.182739452059466;0.151884538793959
Lepilemur_leucopus;0.176329368905801;0.146556775618285
Lepilemur_betsileo;0.195023170747988;0.162094194818723
Lepilemur_jamesorum;0.189899192072225;0.157835381906747
Lepilemur_mustelinus;0.184255179329988;0.15314434084998
Lepilemur_fleuretae;0.173009248029976;0.143797245466029
Lepilemur_wrighti;0.157322685886401;0.130759304126113
Lepilemur_seali;0.157537621706809;0.130937948789786
Avahi_ramanantsoavani;0.166473433259283;0.138364980014306
Avahi_meridionalis;0.167342107603359;0.139086981752984
Avahi_betsilio;0.176334419442784;0.146560973389876
Avahi_peyrierasi;0.156523238728151;0.130094840806603
Avahi_laniger;0.14753716435767;0.122626033463979
Avahi_unicolor;0.167116636065791;0.13889958029091
Avahi_cleesei;0.160363950047986;0.133287061538796
Avahi_occidentalis;0.151802562891188;0.126171234468659
Propithecus_tattersalli;0.146862985303047;0.122065687169723
Propithecus_coquereli;0.13844273469822;0.115067166241535
Propithecus_verreauxi;0.147679919638766;0.122744685018339
Propithecus_edwardsi;0.146540352304021;0.121797529616964
Propithecus_diadema;0.136683892732897;0.113605298551204
Propithecus_perrieri;0.134533524391074;0.111818012334932
Indri_indri;0.117802163155711;0.0979116825523451
Eulemur_sanfordi;0.222549783667131;0.184973036035908
Eulemur_albifrons;0.229494596978478;0.190745242064307
Eulemur_fulvus;0.192954116909487;0.160374493438102
Eulemur_rufifrons;0.194868200116162;0.161965390432608
Eulemur_collaris;0.21025128710055;0.17475109732578
Eulemur_cinereiceps;0.200074848658695;0.166292914695335
Eulemur_rufus;0.186466271260071;0.154982097690372
Eulemur_mongoz;0.17065329579158;0.141839087470497
Eulemur_flavifrons;0.156071760610272;0.129719593179794
Eulemur_macaco;0.171240751410098;0.142327353275581
Eulemur_coronatus;0.161342959349401;0.134100768565629
Eulemur_rubriventer;0.132310184656826;0.109970075688999
Hapalemur_meridionalis;0.193672515151918;0.16097159266595
Hapalemur_griseus;0.189693346149824;0.157664292343797
Hapalemur_alaotrensis;0.169256940580807;0.140678501922108
Hapalemur_occidentalis;0.15786408869946;0.131209292979842
Hapalemur_aureus;0.148237702665181;0.123208288344054
Prolemur_simus;0.125801879449182;0.104560674907433
Lemur_catta;0.125366878141513;0.104199122039426
Varecia_rubra;0.118586993868388;0.0985639973616699
Varecia_variegata;0.116753272933746;0.0970398937524268
Daubentonia_madagascariensis;0.0832857026065676;0.0692232048742981
Galago_senegalensis;0.14269698662545;0.118603102705164
Galago_gallarum;0.116415232571577;0.09675893031556
Galago_moholi;0.123082592097102;0.102300529653279
Galago_matschiei;0.11904765331217;0.0989468760798196
Galago_zanzibaricus;0.113233408917196;0.0941143463856919
Galago_granti;0.109662534446437;0.0911464015003923
Galago_orinus;0.114999106673989;0.0955819122912347
Otolemur_garnettii;0.118275214487206;0.098304860831585
Otolemur_crassicaudatus;0.110617715433206;0.0919403035396353
Otolemur_monteiri;0.105933688975701;0.0880471584624281
Galago_alleni;0.116302288655789;0.0966650565824076
Galago_gabonensis;0.111478624829829;0.092655851414907
Galago_demidoff;0.0916355078139584;0.0761631748624496
Galago_thomasi;0.0943174730550682;0.0783922997127027
Euoticus_elegantulus;0.0906623750692236;0.0753543521563859
Nycticebus_bengalensis;0.122494471313708;0.101811710994067
Nycticebus_coucang;0.128936230820514;0.10716580208215
Nycticebus_javanicus;0.114175532886785;0.0948973960391471
Nycticebus_menagensis;0.105283614072043;0.0875068464180892
Nycticebus_pygmaeus;0.0986170129542574;0.0819658774336322
Loris_lydekkerianus;0.0910740275433627;0.0756964985592199
Loris_tardigradus;0.100196885175039;0.0832789937908418
Arctocebus_aureus;0.102568426406227;0.0852501086326037
Arctocebus_calabarensis;0.0906781365460848;0.075367452363357
Perodicticus_potto;0.0947429683745229;0.0787459516451455
