Species;Speciation_rate;Diversification_rate
Symphalangus_syndactylus;0.177145276807214;0.155944154228426
Nomascus_leucogenys;0.201594262885042;0.177467033778858
Nomascus_siki;0.213638552326557;0.18806983710555
Nomascus_gabriellae;0.201512195395951;0.177394788300984
Nomascus_concolor;0.186305341110893;0.164007922601262
Nomascus_hainanus;0.186147050444274;0.16386857649747
Nomascus_nasutus;0.181404588598642;0.159693702547642
Hoolock_hoolock;0.149932959294967;0.131988664612629
Hoolock_leuconedys;0.163222902429079;0.143688039155076
Pan_troglodytes;0.134724207587831;0.118600128578329
Pan_paniscus;0.139577750453611;0.122872789136133
Homo_sapiens;0.137190106596105;0.120770903561376
Gorilla_gorilla;0.13965060344692;0.12293692292863
Gorilla_beringei;0.140664748999511;0.123829693389766
Pongo_abelii;0.131875096371479;0.116092005037331
Pongo_pygmaeus;0.142079967565259;0.125075535594886
Callithrix_mauesi;0.234013321830691;0.206006110966124
Callithrix_humeralifera;0.241477463460267;0.212576928288745
Callithrix_emiliae;0.224022821123593;0.197211294580574
Callithrix_argentata;0.211065256658639;0.18580451892295
Callithrix_pygmaea;0.213145819726994;0.187636075788937
Callithrix_humilis;0.220410535355539;0.194031334837455
Callithrix_penicillata;0.241484122032365;0.212582789948807
Callithrix_jacchus;0.261598199927968;0.23028957232567
Callithrix_kuhlii;0.239315825188543;0.210673999471746
Callithrix_geoffroyi;0.235779804169511;0.207561176950675
Callithrix_aurita;0.220716241369585;0.194300453307121
Callithrix_saterei;0.192805051254987;0.169729733644826
Callimico_goeldii;0.177579247398558;0.15632618629864
Leontopithecus_chrysopygus;0.200196328786891;0.176236407399581
Leontopithecus_rosalia;0.19904669230942;0.175224361854926
Leontopithecus_chrysomelas;0.171885740207884;0.151314090128504
Saguinus_martinsi;0.21777580271952;0.191711932593447
Saguinus_bicolor;0.227338681846435;0.200130306056819
Saguinus_midas;0.214965109533954;0.189237629131799
Saguinus_niger;0.208124365931649;0.183215600237877
Saguinus_oedipus;0.198856785973029;0.1750571839118
Saguinus_geoffroyi;0.198812118444179;0.175017862287574
Saguinus_labiatus;0.189422333045582;0.166751866327862
Saguinus_mystax;0.19899089967104;0.175175246597883
Saguinus_imperator;0.201275367678397;0.177186304627146
Saguinus_leucopus;0.198117772835657;0.174406617434679
Saguinus_tripartitus;0.199858621860242;0.175939117954429
Saguinus_fuscicollis;0.187727384466744;0.165259772791124
Saguinus_nigricollis;0.195954654345129;0.172502385554602
Saguinus_graellsi;0.219309911647155;0.193062436109692
Saguinus_melanoleucus;0.189608916554176;0.166916119126271
Aotus_azarae;0.187696313790385;0.165232420719235
Aotus_infulatus;0.182149647148859;0.160349590909772
Aotus_nigriceps;0.182074717416277;0.160283628926565
Aotus_nancymaae;0.171252612910867;0.150756736849705
Aotus_lemurinus;0.186760338813053;0.164408465213055
Aotus_griseimembra;0.189262560507257;0.166611215705914
Aotus_trivirgatus;0.157970468720938;0.139064227857254
Aotus_vociferans;0.165207637905463;0.145435237278617
Cebus_kaapori;0.176003359549994;0.154938904051365
Cebus_olivaceus;0.184303048349228;0.162245268485593
Cebus_albifrons;0.179166434229886;0.157723415242448
Cebus_capucinus;0.184041131549638;0.162014698444289
Cebus_apella;0.184143909403799;0.162105175626799
Cebus_libidinosus;0.181591152071886;0.159857937708575
Cebus_robustus;0.190008561673151;0.167267933869477
Cebus_xanthosternos;0.190537710590225;0.167733753121457
Saimiri_sciureus;0.179654273432719;0.158152868814433
Saimiri_oerstedii;0.18626446496086;0.163971938595592
Saimiri_ustus;0.177767214657098;0.156491657236866
Saimiri_boliviensis;0.162457475991696;0.14301422057773
Ateles_belzebuth;0.181692668318628;0.159947304275519
Ateles_geoffroyi;0.199340762755351;0.175483237325957
Ateles_hybridus;0.187259352026802;0.164847755466623
Ateles_fusciceps;0.16839889281503;0.148244556029697
Ateles_marginatus;0.185354609385339;0.163170976465797
Ateles_chamek;0.195663825304852;0.17224636355092
Ateles_paniscus;0.174371283892917;0.153502158671715
Lagothrix_lagotricha;0.179475351313432;0.157995360474003
Lagothrix_poeppigii;0.180896502816089;0.159246425549554
Lagothrix_cana;0.176885597377077;0.155715553783452
Lagothrix_lugens;0.163603015937504;0.144022659872323
Brachyteles_arachnoides;0.160346636405457;0.141156010751757
Brachyteles_hypoxanthus;0.152618164127925;0.134352498433959
Alouatta_macconnelli;0.234759985900121;0.206663412695522
Alouatta_seniculus;0.222718079584599;0.196062707277247
Alouatta_nigerrima;0.207610704609059;0.182763414992213
Alouatta_sara;0.21582451764269;0.189994181454669
Alouatta_caraya;0.179872500084871;0.158344977637843
Alouatta_belzebul;0.181179637449603;0.1594956740294
Alouatta_coibensis;0.188389853337073;0.165842955981487
Alouatta_palliata;0.194261353018878;0.171011742123767
Alouatta_pigra;0.180787280869337;0.159150275517126
Alouatta_guariba;0.161828865069002;0.142460843143992
Callicebus_moloch;0.16827171776642;0.148132601560733
Callicebus_hoffmannsi;0.186261494641801;0.16396932377062
Callicebus_brunneus;0.172556621237208;0.151904678692825
Callicebus_cupreus;0.167106800290552;0.147107103879992
Callicebus_caligatus;0.167881902506651;0.147789440218327
Callicebus_donacophilus;0.16000419523288;0.140854553665274
Callicebus_coimbrai;0.17100863088246;0.150541955108116
Callicebus_personatus;0.164622226756299;0.144919889377857
Callicebus_nigrifrons;0.16070572045601;0.141472118861268
Callicebus_lugens;0.134651341853196;0.118535983569415
Callicebus_torquatus;0.144797197467083;0.127467561656892
Cacajao_ayresi;0.170062383538966;0.149708956654352
Cacajao_hosomi;0.181121454402889;0.159444454453164
Cacajao_melanocephalus;0.165755582597049;0.145917602786936
Cacajao_calvus;0.154153454313646;0.135704041832816
Chiropotes_chiropotes;0.155333878720695;0.136743190542314
Chiropotes_israelita;0.161662033871573;0.142313978658239
Chiropotes_utahicki;0.159794989444218;0.140670386069272
Pithecia_monachus;0.144571916819972;0.127269243075607
Pithecia_irrorata;0.148443347357071;0.130677332591982
Pithecia_pithecia;0.142490995145798;0.125437370522505
Tarsius_tarsier;0.104838862676927;0.0922915251543287
Tarsius_wallacei;0.090991460048728;0.0801014090528135
Tarsius_lariang;0.0982245525002435;0.0864688296532236
Tarsius_dentatus;0.0905617324863987;0.0797231121969001
Tarsius_sangirensis;0.0835798961335587;0.073576876832184
Tarsius_bancanus;0.0844578544189933;0.074349759207247
Tarsius_syrichta;0.0823449348236585;0.0724897183120796
Microcebus_mamiratra;0.240551219359391;0.211761539047081
Microcebus_margotmarshae;0.205873755867921;0.181234347961712
Microcebus_arnholdi;0.222608989550846;0.19596667337019
Microcebus_sambiranensis;0.216895266927889;0.190936781193598
Microcebus_rufus;0.214511172302199;0.188838020071063
Microcebus_myoxinus;0.227495146718602;0.200268044881112
Microcebus_berthae;0.224824923336495;0.197917399498809
Microcebus_lehilahytsara;0.215534907713113;0.189739232655931
Microcebus_mittermeieri;0.215303005995744;0.189535085428125
Microcebus_jollyae;0.221846603850591;0.195295531608102
Microcebus_sp_nova3Louis06;0.234798838316472;0.20669761517225
Microcebus_sp_nova1Louis06;0.207974410503086;0.183083591793166
Microcebus_spDWW2010aMarolambo;0.203352671286872;0.179014992132328
Microcebus_gerpi;0.20317277391421;0.178856625258916
Microcebus_spDWW2010aManantant;0.216373372210248;0.190477347943073
Microcebus_simmonsi;0.191195709433773;0.168313001267327
Microcebus_tavaratra;0.172502182718856;0.151856755491852
Microcebus_ravelobensis;0.177799863954067;0.156520398996701
Microcebus_bongolavensis;0.176093917805306;0.155018624102543
Microcebus_danfossi;0.164360604950684;0.144689579025023
Microcebus_macarthurii;0.170578522482771;0.150163322994266
Microcebus_sp_nova3Radespiel08;0.16479547256236;0.145072400758271
Microcebus_murinus;0.138054987887355;0.121532274024664
Microcebus_griseorufus;0.137835492990047;0.121339048742369
Mirza_zaza;0.130130681086056;0.114556365074407
Mirza_coquereli;0.129085755928933;0.113636498777114
Allocebus_trichotis;0.114878826656349;0.101129884942824
Cheirogaleus_medius;0.11028183614615;0.0970830720103563
Cheirogaleus_major;0.102663332324987;0.0903763668907484
Cheirogaleus_crossleyi;0.108957363183942;0.0959171147824099
Cheirogaleus_sibreei;0.104729756635076;0.0921954771550576
Phaner_pallescens;0.0998567970244498;0.0879057236896271
Lepilemur_sahamalazensis;0.199254546693055;0.175407339784921
Lepilemur_ahmansoni;0.193992357737392;0.170774940768299
Lepilemur_mittermeieri;0.190959886404513;0.168105402038557
Lepilemur_dorsalis;0.200437093220319;0.176448356634784
Lepilemur_milanoii;0.203622476013033;0.179252506056415
Lepilemur_tymerlachsoni;0.189793032617688;0.167078199788662
Lepilemur_ankaranensis;0.185068159937597;0.162918809895723
Lepilemur_septentrionalis;0.150873439235304;0.132816585918283
Lepilemur_grewcockorum;0.166543736712511;0.146611428945627
Lepilemur_otto;0.167603126389947;0.147544028618752
Lepilemur_edwardsi;0.159167353141661;0.140117866611066
Lepilemur_microdon;0.148606918167934;0.130821326901151
Lepilemur_hubbardorum;0.148044570870526;0.130326282521433
Lepilemur_ruficaudatus;0.155134875233277;0.136568004214497
Lepilemur_randrianasoloi;0.143657161683752;0.126463967774932
Lepilemur_aeeclis;0.146041730902373;0.12856314669011
Lepilemur_petteri;0.132618713535789;0.116746624521678
Lepilemur_leucopus;0.141194978577234;0.124296463966635
Lepilemur_betsileo;0.162204352276641;0.142791391245947
Lepilemur_jamesorum;0.141333168318872;0.124418114866796
Lepilemur_mustelinus;0.145316441575982;0.127924661529153
Lepilemur_fleuretae;0.141443795852322;0.124515502262323
Lepilemur_wrighti;0.13053107852275;0.114908842096351
Lepilemur_seali;0.118963805962755;0.104725965258708
Avahi_ramanantsoavani;0.135523804203496;0.119304027774521
Avahi_meridionalis;0.14167755241296;0.124721282341821
Avahi_betsilio;0.136433044084218;0.120104447897177
Avahi_peyrierasi;0.131903775055193;0.11611725139533
Avahi_laniger;0.112729378891199;0.0992376876467075
Avahi_unicolor;0.126319416243515;0.111201240494611
Avahi_cleesei;0.116559517467363;0.102609427111642
Avahi_occidentalis;0.115433432725416;0.101618114580834
Propithecus_tattersalli;0.116913597018578;0.102921129670914
Propithecus_coquereli;0.113020879371741;0.0994943007312594
Propithecus_verreauxi;0.118236983793205;0.104086130708514
Propithecus_edwardsi;0.116059350287213;0.102169121000821
Propithecus_diadema;0.118147420157498;0.104007286238756
Propithecus_perrieri;0.110958639215656;0.0976788738525255
Indri_indri;0.10342618825215;0.0910479226019912
Eulemur_sanfordi;0.173316280279863;0.15257342012948
Eulemur_albifrons;0.170153573766465;0.149789233041944
Eulemur_fulvus;0.160342671522219;0.141152520394157
Eulemur_rufifrons;0.144012035614081;0.126776369640341
Eulemur_collaris;0.151188608549786;0.133094035100511
Eulemur_cinereiceps;0.149727531683035;0.13180782301315
Eulemur_rufus;0.146583636918232;0.129040196244225
Eulemur_mongoz;0.134353533871691;0.118273817878998
Eulemur_flavifrons;0.13222771477063;0.116402421318319
Eulemur_macaco;0.123546773820802;0.108760433799785
Eulemur_coronatus;0.125507980772743;0.11048691934261
Eulemur_rubriventer;0.110972520961536;0.0976910942016056
Hapalemur_meridionalis;0.148712444543852;0.130914223656503
Hapalemur_griseus;0.139336926911715;0.122660787866688
Hapalemur_alaotrensis;0.134166919107996;0.118109537566164
Hapalemur_occidentalis;0.127719229302793;0.112433520956961
Hapalemur_aureus;0.121095548006082;0.106602575891356
Prolemur_simus;0.117227051847868;0.103197069561175
Lemur_catta;0.108476672342444;0.0954939540407078
Varecia_rubra;0.0978580084682215;0.0861461543886533
Varecia_variegata;0.103951682768128;0.0915105248193512
Daubentonia_madagascariensis;0.0778002238065462;0.0684889279520438
Galago_senegalensis;0.112839556671918;0.099334679116865
Galago_gallarum;0.108860224465207;0.095831601831633
Galago_moholi;0.0984415696305301;0.0866598737129106
Galago_matschiei;0.0932077114796851;0.0820524148102759
Galago_zanzibaricus;0.097776399611392;0.0860743126529593
Galago_granti;0.0942053517140086;0.0829306553446546
Galago_orinus;0.0841988065698257;0.0741217147542916
Otolemur_garnettii;0.095411885593977;0.0839927886899562
Otolemur_crassicaudatus;0.0970003622340686;0.0853911530754785
Otolemur_monteiri;0.0933977690625246;0.0822197258983546
Galago_alleni;0.0974073924074395;0.0857494690141013
Galago_gabonensis;0.0954605489699617;0.0840356279298536
Galago_demidoff;0.0842113948093399;0.0741327964065921
Galago_thomasi;0.0773440760855466;0.0680873729581055
Euoticus_elegantulus;0.0776337125486248;0.0683423451147586
Nycticebus_bengalensis;0.095242800787198;0.083843940311601
Nycticebus_coucang;0.101330920553429;0.0892034209869988
Nycticebus_javanicus;0.103533510956787;0.0911424006976299
Nycticebus_menagensis;0.0982652675589727;0.0865046718473387
Nycticebus_pygmaeus;0.0863263340950977;0.0759946152713474
Loris_lydekkerianus;0.087593844454748;0.0771104273018683
Loris_tardigradus;0.0890346462605441;0.0783787908905864
Arctocebus_aureus;0.0808273980481578;0.0711538035576403
Arctocebus_calabarensis;0.0868581995816008;0.0764628259679627
Perodicticus_potto;0.0717380247415385;0.0631522657333507
