time;speciation_rates
-74;0.0778536884641466
-73.7004048582996;0.077852497792769
-73.4008097165992;0.0773700332723756
-73.1012145748988;0.0772654229989884
-72.8016194331984;0.0778076265871124
-72.502024291498;0.0778003651417686
-72.2024291497976;0.0773023435080249
-71.9028340080972;0.0772917343874898
-71.6032388663968;0.0777962288597477
-71.3036437246964;0.0772165556061462
-71.0040485829959;0.0771808037159638
-70.7044534412955;0.0771905198599801
-70.4048582995951;0.0766558010065351
-70.1052631578947;0.0816907667484461
-69.8056680161943;0.0817880715248498
-69.5060728744939;0.0812654833189121
-69.2064777327935;0.0818116869798776
-68.9068825910931;0.0819599953926136
-68.6072874493927;0.082426418825192
-68.3076923076923;0.0823080795205783
-68.0080971659919;0.0817617561686403
-67.7085020242915;0.0820648047739909
-67.4089068825911;0.0815678055399989
-67.1093117408907;0.0814837237990199
-66.8097165991903;0.0814735824150508
-66.5101214574899;0.0811043853040708
-66.2105263157895;0.0808838530745439
-65.9109311740891;0.0807973437235073
-65.6113360323887;0.0809358113294159
-65.3117408906883;0.081295851732717
-65.0121457489878;0.0812573576362333
-64.7125506072875;0.0810309342120397
-64.412955465587;0.0810225526024284
-64.1133603238866;0.0806097236115964
-63.8137651821862;0.0805607476327152
-63.5141700404858;0.0808612397527229
-63.2145748987854;0.0803871598174641
-62.914979757085;0.0804846580597635
-62.6153846153846;0.0801134992367629
-62.3157894736842;0.0804968273008233
-62.0161943319838;0.0808544429789813
-61.7165991902834;0.0826085096819081
-61.417004048583;0.0831081561972015
-61.1174089068826;0.0830950283022019
-60.8178137651822;0.0833364956206548
-60.5182186234818;0.0831208676739367
-60.2186234817814;0.0831666330212086
-59.919028340081;0.0831802784838768
-59.6194331983806;0.0832675094263751
-59.3198380566802;0.0835426140813473
-59.0202429149798;0.083245234073046
-58.7206477732794;0.0832569164109494
-58.4210526315789;0.0833559661476388
-58.1214574898785;0.0831087588395764
-57.8218623481781;0.08306121326312
-57.5222672064777;0.0830566411265246
-57.2226720647773;0.083411216417779
-56.9230769230769;0.0831244346456897
-56.6234817813765;0.0833475845299794
-56.3238866396761;0.0830546389605259
-56.0242914979757;0.0831362710351914
-55.7246963562753;0.0833004880935788
-55.4251012145749;0.0831715473393275
-55.1255060728745;0.0837154498556759
-54.8259109311741;0.0836825056394684
-54.5263157894737;0.0836458960696065
-54.2267206477733;0.0836895505545702
-53.9271255060729;0.0837953041212766
-53.6275303643725;0.0840440187698414
-53.3279352226721;0.08432195908113
-53.0283400809717;0.0842516840233402
-52.7287449392713;0.0845212794849307
-52.4291497975709;0.0840590983327952
-52.1295546558705;0.0843766278084418
-51.82995951417;0.0845349601772387
-51.5303643724696;0.0844884245005966
-51.2307692307692;0.0850761974934223
-50.9311740890688;0.0848235471456983
-50.6315789473684;0.0834379829229023
-50.331983805668;0.0865845035199141
-50.0323886639676;0.0865910640691558
-49.7327935222672;0.0886918600008718
-49.4331983805668;0.0865681689415384
-49.1336032388664;0.0884939220117903
-48.834008097166;0.0892144729022674
-48.5344129554656;0.0897013123180546
-48.2348178137652;0.0897562376969078
-47.9352226720648;0.0898256552674874
-47.6356275303644;0.0831034024478335
-47.336032388664;0.0903297768606895
-47.0364372469636;0.0837756586218585
-46.7368421052632;0.0904733966225967
-46.4372469635628;0.0836521698248868
-46.1376518218623;0.0842811337514912
-45.8380566801619;0.0840371622949665
-45.5384615384615;0.0845586947128553
-45.2388663967611;0.0907662053499996
-44.9392712550607;0.0906636647654812
-44.6396761133603;0.0946178647172392
-44.3400809716599;0.0948357706188269
-44.0404858299595;0.0944683861570048
-43.7408906882591;0.0943995140890028
-43.4412955465587;0.0942216281842207
-43.1417004048583;0.0946603907127845
-42.8421052631579;0.0949099224104349
-42.5425101214575;0.097609844273424
-42.2429149797571;0.0980173187396709
