time;speciation_rates
-74;0.0882112201257514
-73.7004048582996;0.0881941699113541
-73.4008097165992;0.0879750540135037
-73.1012145748988;0.0878409379137956
-72.8016194331984;0.0880204713905933
-72.502024291498;0.0883894557648458
-72.2024291497976;0.0883857634696797
-71.9028340080972;0.0879141156111738
-71.6032388663968;0.0883830164707953
-71.3036437246964;0.0884144439976192
-71.0040485829959;0.0879621746563403
-70.7044534412955;0.0879789021045419
-70.4048582995951;0.0879936455483007
-70.1052631578947;0.0868989547181889
-69.8056680161943;0.0861006068094851
-69.5060728744939;0.0867951580653892
-69.2064777327935;0.0859028610956718
-68.9068825910931;0.085962134191835
-68.6072874493927;0.0858247108744631
-68.3076923076923;0.0858231986670951
-68.0080971659919;0.0859143629120213
-67.7085020242915;0.0859416902180552
-67.4089068825911;0.0859364350642412
-67.1093117408907;0.0859408902742863
-66.8097165991903;0.0849732376048813
-66.5101214574899;0.0845165281328856
-66.2105263157895;0.0848227225511394
-65.9109311740891;0.084764813525178
-65.6113360323887;0.0852257422906163
-65.3117408906883;0.0852565159160527
-65.0121457489878;0.0857169608117855
-64.7125506072875;0.0858763115860854
-64.412955465587;0.0858284963827571
-64.1133603238866;0.0852014637742688
-63.8137651821862;0.0847706836910155
-63.5141700404858;0.0845709303356738
-63.2145748987854;0.0851941866145855
-62.914979757085;0.0848388828846089
-62.6153846153846;0.085007165581352
-62.3157894736842;0.085702326454223
-62.0161943319838;0.0827516689741818
-61.7165991902834;0.0822682988290997
-61.417004048583;0.0820099229392289
-61.1174089068826;0.0817521285613353
-60.8178137651822;0.0826063231921302
-60.5182186234818;0.0825712929455412
-60.2186234817814;0.0822285573902088
-59.919028340081;0.0816950854319309
-59.6194331983806;0.0817873449170311
-59.3198380566802;0.0817873449170311
-59.0202429149798;0.0813100862187124
-58.7206477732794;0.0809815876506644
-58.4210526315789;0.0817537853060045
-58.1214574898785;0.0830646118556429
-57.8218623481781;0.0832276490901111
-57.5222672064777;0.0830552407726055
-57.2226720647773;0.0837945704780477
-56.9230769230769;0.0839785962125305
-56.6234817813765;0.0847756661140744
-56.3238866396761;0.0853776343064779
-56.0242914979757;0.0947237608261772
-55.7246963562753;0.0942469616290709
-55.4251012145749;0.0938168778327724
-55.1255060728745;0.0834007947431253
-54.8259109311741;0.0837588958137219
-54.5263157894737;0.0842260113061145
-54.2267206477733;0.0842970683678274
-53.9271255060729;0.0843446471367821
-53.6275303643725;0.084352540483379
-53.3279352226721;0.083981325280938
-53.0283400809717;0.0947125433137759
-52.7287449392713;0.0945424962208741
-52.4291497975709;0.0946649384001473
-52.1295546558705;0.0869976547166026
-51.82995951417;0.0934441868929035
-51.5303643724696;0.0932199301757289
-51.2307692307692;0.094618209339253
-50.9311740890688;0.0856507271989308
-50.6315789473684;0.0945649963161841
-50.331983805668;0.0949728213206547
-50.0323886639676;0.0947077172672116
-49.7327935222672;0.0941490473208475
-49.4331983805668;0.0942696662263462
-49.1336032388664;0.0836615868811991
-48.834008097166;0.0941873350575856
-48.5344129554656;0.0936891170986395
-48.2348178137652;0.0839189938814492
-47.9352226720648;0.0842263809385022
-47.6356275303644;0.083865387205349
-47.336032388664;0.0841175526641478
-47.0364372469636;0.0846618783551346
-46.7368421052632;0.0850689639738514
-46.4372469635628;0.0838967654360809
-46.1376518218623;0.0837422592443307
-45.8380566801619;0.0964049647025734
-45.5384615384615;0.0951963250904695
-45.2388663967611;0.0960241749836398
-44.9392712550607;0.0956247476708158
-44.6396761133603;0.101212202722888
-44.3400809716599;0.100735452944905
-44.0404858299595;0.100017266122307
-43.7408906882591;0.100293291168495
-43.4412955465587;0.0994490210545346
-43.1417004048583;0.0991292859315614
-42.8421052631579;0.0995331002679185
-42.5425101214575;0.0981704832638998
-42.2429149797571;0.0990850377236063
-41.9433198380567;0.100090217746496
-41.6437246963563;0.10083067878226
-41.3441295546559;0.0998731221358998
-41.0445344129555;0.0998916925466794
-40.7449392712551;0.0999566300591392
-40.4453441295547;0.100009747135297
-40.1457489878543;0.101777172987675
-39.8461538461538;0.101216613916502
-39.5465587044534;0.100796835653926
-39.246963562753;0.101616433666188
-38.9473684210526;0.100877338675582
-38.6477732793522;0.100746266345603
-38.3481781376518;0.100829715491958
-38.0485829959514;0.102207816465515
-37.748987854251;0.104136060578232
-37.4493927125506;0.102489445409356
-37.1497975708502;0.102082850798688
-36.8502024291498;0.103637709547382
-36.5506072874494;0.103006321839883
-36.251012145749;0.102231299265948
-35.9514170040486;0.10285444978712
-35.6518218623482;0.103242120005528
-35.3522267206478;0.103258439750792
-35.0526315789474;0.102943423458755
-34.753036437247;0.103859973413177
-34.4534412955466;0.103818712133524
-34.1538461538462;0.104237188206559
-33.8542510121458;0.103470271262446
-33.5546558704453;0.104209589697931
-33.2550607287449;0.104216811907819
-32.9554655870445;0.105531482306392
-32.6558704453441;0.106064804195438
-32.3562753036437;0.106433973637264
-32.0566801619433;0.102056856201041
-31.7570850202429;0.101695153356726
-31.4574898785425;0.100231321157686
-31.1578947368421;0.101224187483692
-30.8582995951417;0.101038036892668
-30.5587044534413;0.101078851825925
-30.2591093117409;0.100638053131133
-29.9595141700405;0.100170545554752
-29.6599190283401;0.100067609412965
-29.3603238866397;0.0996048992910756
-29.0607287449393;0.100769242676241
-28.7611336032389;0.101158352642032
-28.4615384615385;0.0993213262966504
-28.1619433198381;0.10683772859989
-27.8623481781377;0.105605215932737
-27.5627530364373;0.0996500351333732
-27.2631578947368;0.101297092696475
-26.9635627530364;0.101869601459662
-26.663967611336;0.102961665063006
-26.3643724696356;0.102484676753699
-26.0647773279352;0.103365871588787
-25.7651821862348;0.103315417851658
-25.4655870445344;0.104439577142318
-25.165991902834;0.103930036085126
-24.8663967611336;0.105641806816247
-24.5668016194332;0.106493575454998
-24.2672064777328;0.106349117054936
-23.9676113360324;0.106448382900832
-23.668016194332;0.110882165586762
-23.3684210526316;0.110939719187051
