Species;Speciation_rate;Diversification_rate
Pygathrix_cinerea;0.26665414150954;0.215697507238126
Pygathrix_nigripes;0.251231109746716;0.203221760615693
Simias_concolor;0.257600544478015;0.208374019591607
Nasalis_larvatus;0.246426751898211;0.199335498036248
Rhinopithecus_avunculus;0.264721660123651;0.214134315999616
Rhinopithecus_roxellana;0.26540260959078;0.214685138506191
Rhinopithecus_bieti;0.256705411882488;0.207649943571599
Rhinopithecus_brelichi;0.235253460869369;0.190297382187291
Presbytis_bicolor;0.372716011696654;0.301491340714198
Presbytis_rubicunda;0.383981601220309;0.310604117152112
Presbytis_melalophos;0.348687924024402;0.282054932994206
Presbytis_sumatranu;0.335643269434077;0.271503064337724
Presbytis_fredericae;0.354092965505681;0.286427090754181
Presbytis_comata;0.378453511152368;0.306132424941773
Presbytis_mitrata;0.340708582430129;0.275600414487413
Presbytis_potenziani;0.328244329262292;0.265518034657617
Presbytis_siberu;0.323601775874859;0.261762656296642
Presbytis_frontata;0.274061568014025;0.221689401543694
Presbytis_chrysomelas;0.291345714231138;0.235670610433477
Presbytis_hosei;0.27665697772978;0.223788837925146
Presbytis_femoralis;0.24350252654154;0.196970081484059
Presbytis_thomasi;0.220616635420295;0.178457600718411
Piliocolobus_tephrosceles;0.332697201294044;0.269119979078439
Piliocolobus_rufomitratus;0.335868066502466;0.271684903505912
Piliocolobus_foai;0.320244547379925;0.259046981927264
Piliocolobus_kirkii;0.302791592549692;0.244929223134884
Piliocolobus_gordonorum;0.310539135338602;0.251196238742923
Piliocolobus_preussi;0.28971337358727;0.234350204135444
Piliocolobus_pennantii;0.288578498246654;0.233432199334877
Piliocolobus_tholloni;0.27701140115704;0.224075532327618
Piliocolobus_badius;0.246573557994999;0.199454250023168
Procolobus_verus;0.212805284638161;0.172138970592021
Colobus_vellerosus;0.250531347655925;0.20265572050925
Colobus_polykomos;0.260883927372231;0.211029959985337
Colobus_guereza;0.234995348339725;0.190088594021032
Colobus_angolensis;0.232775887754737;0.188293264262098
Colobus_satanas;0.229154202956724;0.185363670225001
Hylobates_funereus;0.348848287167363;0.282184651325201
Hylobates_muelleri;0.356342264733461;0.288246557100056
Hylobates_abbotti;0.29692640695435;0.240184853123444
Hylobates_agilis;0.343369015474796;0.277752448476685
Hylobates_albibarbis;0.335104235172088;0.271067037557983
Hylobates_klossii;0.313590040502696;0.253664127053188
Hylobates_moloch;0.287745097961451;0.232758058805754
Hylobates_lar;0.278069459352777;0.224931399459632
Hylobates_pileatus;0.231438566918657;0.187211500562172
Symphalangus_syndactylus;0.223556187378177;0.180835415014198
Nomascus_leucogenys;0.250348114291453;0.202507502372695
Nomascus_siki;0.274119425215102;0.221736202444582
Nomascus_gabriellae;0.258168716086072;0.208833615676811
Nomascus_concolor;0.264795506094348;0.214194050274541
Nomascus_hainanus;0.227449985103299;0.183985122190106
Nomascus_nasutus;0.254858942345748;0.206156327631448
Hoolock_hoolock;0.185744782799023;0.150249631996821
Hoolock_leuconedys;0.182388053671622;0.14753436156766
Pan_troglodytes;0.177005882033792;0.14318070330743
Pan_paniscus;0.192851448926168;0.155998240136642
Homo_sapiens;0.162779113761869;0.131672618584138
Gorilla_gorilla;0.174301109898925;0.140992803266443
Gorilla_beringei;0.162357303744605;0.131331414923333
Pongo_abelii;0.163160649510523;0.131981244242233
Pongo_pygmaeus;0.158637537660177;0.128322482576069
Callithrix_mauesi;0.322705653178607;0.261037779380549
Callithrix_humeralifera;0.344361060684411;0.278554917463554
Callithrix_emiliae;0.313603780085615;0.253675241051903
Callithrix_argentata;0.268264998406618;0.217000535255055
Callithrix_pygmaea;0.28247964679272;0.228498816158519
Callithrix_humilis;0.277743157098992;0.224667452376908
Callithrix_penicillata;0.331170950031475;0.267885388867721
Callithrix_jacchus;0.320678274272274;0.259397825191772
Callithrix_kuhlii;0.329211379756567;0.266300285328121
Callithrix_geoffroyi;0.297424853086528;0.240588048017004
Callithrix_aurita;0.285250025429703;0.230739785538256
Callithrix_saterei;0.240939795656826;0.194897079128177
Callimico_goeldii;0.223705649999285;0.180956315873325
Leontopithecus_chrysopygus;0.24611069141172;0.199079835556428
Leontopithecus_rosalia;0.229423501549827;0.185581506838774
Leontopithecus_chrysomelas;0.248689882595075;0.201166152707892
Saguinus_martinsi;0.274589732607631;0.222116635809051
Saguinus_bicolor;0.280500304540774;0.226897718994609
Saguinus_midas;0.279992187100066;0.226486700944319
Saguinus_niger;0.277164335807447;0.224199241723903
Saguinus_oedipus;0.250542914461718;0.202665076940627
Saguinus_geoffroyi;0.256285577199923;0.207310337766234
Saguinus_labiatus;0.26465254506787;0.214078408579014
Saguinus_mystax;0.262474198299508;0.212316335936241
Saguinus_imperator;0.261087193451096;0.211194382657601
Saguinus_leucopus;0.2309294649473;0.18679968612145
Saguinus_tripartitus;0.254521045810684;0.205883001892327
Saguinus_fuscicollis;0.270305209529935;0.218650869470934
Saguinus_nigricollis;0.283779324653715;0.22955013031866
Saguinus_graellsi;0.263752065480092;0.21335000735748
Saguinus_melanoleucus;0.243950561461236;0.197332498564053
Aotus_azarae;0.237819150585197;0.192372777952449
Aotus_infulatus;0.231688215526044;0.187413442230859
Aotus_nigriceps;0.226010947692222;0.182821079581825
Aotus_nancymaae;0.223353332675761;0.180671325105843
Aotus_lemurinus;0.226597962208731;0.183295917764374
Aotus_griseimembra;0.225625324826784;0.182509147840064
Aotus_trivirgatus;0.213298801466826;0.172538178153998
Aotus_vociferans;0.202355410618381;0.163686029399137
Cebus_kaapori;0.262913896527592;0.212672009435996
Cebus_olivaceus;0.242668733243084;0.196295623045084
Cebus_albifrons;0.231093176187522;0.186932112740527
Cebus_capucinus;0.225245927500754;0.182202251959826
Cebus_apella;0.235282666612954;0.190321006819756
Cebus_libidinosus;0.240028118861394;0.194159620444549
Cebus_robustus;0.238829613937346;0.193190145441962
Cebus_xanthosternos;0.213332046574988;0.172565070243196
Saimiri_sciureus;0.228574609592661;0.184894835039721
Saimiri_oerstedii;0.232441365539957;0.188022668022957
Saimiri_ustus;0.217860720445223;0.176228331047526
Saimiri_boliviensis;0.203738402189726;0.164804736323327
Ateles_belzebuth;0.253412941684824;0.204986652424979
Ateles_geoffroyi;0.246328058789904;0.199255664821122
Ateles_hybridus;0.230022187345042;0.18606578596122
Ateles_fusciceps;0.215512946315818;0.174329207994705
Ateles_marginatus;0.22654299699913;0.183251456205935
Ateles_chamek;0.237692519408225;0.192270345531723
Ateles_paniscus;0.229832000025861;0.185911942745347
Lagothrix_lagotricha;0.249165793752596;0.201551118978294
Lagothrix_poeppigii;0.23226279934092;0.187878225173537
Lagothrix_cana;0.237298975822286;0.19195200669027
Lagothrix_lugens;0.219603820157607;0.177638330759888
Brachyteles_arachnoides;0.208289587970576;0.168486207094227
Brachyteles_hypoxanthus;0.199585710326007;0.161445608734827
Alouatta_macconnelli;0.304620769651626;0.246408851161475
Alouatta_seniculus;0.288845769913753;0.233648396360815
Alouatta_nigerrima;0.300932982199554;0.243425786446512
Alouatta_sara;0.262956543810712;0.212706506978796
Alouatta_caraya;0.242741495442197;0.196354480653224
Alouatta_belzebul;0.21233844725126;0.171761344127755
Alouatta_coibensis;0.236042220552933;0.190935412770996
Alouatta_palliata;0.241122849448716;0.195045152007817
Alouatta_pigra;0.239336948018015;0.193600529829461
Alouatta_guariba;0.203409158396584;0.164538409818693
Callicebus_moloch;0.234452801486963;0.189649725893809
Callicebus_hoffmannsi;0.229509611463539;0.185651161461916
Callicebus_brunneus;0.223811554887135;0.181041982723216
Callicebus_cupreus;0.23004042712589;0.186080540186447
Callicebus_caligatus;0.19960215547933;0.161458911279306
Callicebus_donacophilus;0.233001294449059;0.188475596558926
Callicebus_coimbrai;0.205579356628927;0.166293891080971
Callicebus_personatus;0.200414321818811;0.162115875592319
Callicebus_nigrifrons;0.187804013238562;0.151915351006932
Callicebus_lugens;0.166894757688302;0.135001777961097
Callicebus_torquatus;0.170418227404997;0.137851925460842
Cacajao_ayresi;0.216840705161503;0.17540323696574
Cacajao_hosomi;0.238387705019424;0.192832683707138
Cacajao_melanocephalus;0.22534726642342;0.182284225383834
Cacajao_calvus;0.202622418955396;0.163902013416411
Chiropotes_chiropotes;0.202842349592769;0.164079916110808
Chiropotes_israelita;0.209683119695365;0.169613439986965
Chiropotes_utahicki;0.181295790509523;0.146650825913651
Pithecia_monachus;0.196590539369601;0.159022804028358
Pithecia_irrorata;0.194234663885331;0.157117127760051
Pithecia_pithecia;0.187504987127159;0.151673467695225
Tarsius_tarsier;0.120197629432985;0.0972283006663872
Tarsius_wallacei;0.113795781811784;0.0920498227856603
Tarsius_lariang;0.113370785672348;0.0917060418590142
Tarsius_dentatus;0.107879399976474;0.0872640399490579
Tarsius_sangirensis;0.0969702017768001;0.0784395497524482
Tarsius_bancanus;0.0900715870440731;0.072859235144088
Tarsius_syrichta;0.0917662544681139;0.0742300578018347
Microcebus_mamiratra;0.271110127618293;0.219301970647188
Microcebus_margotmarshae;0.294058595256653;0.237865069785672
Microcebus_arnholdi;0.285506795914493;0.23094748811954
Microcebus_sambiranensis;0.310411217520149;0.251092765553212
Microcebus_rufus;0.256436501867364;0.20743242127997
Microcebus_myoxinus;0.304160407739391;0.246036462732275
Microcebus_berthae;0.282214007582978;0.228283939633288
Microcebus_lehilahytsara;0.26878115243059;0.217418054126847
Microcebus_mittermeieri;0.274629767039732;0.222149019807136
Microcebus_jollyae;0.297104206232991;0.240328675608159
Microcebus_sp_nova3Louis06;0.290872419324606;0.235287760458039
Microcebus_sp_nova1Louis06;0.265021610023672;0.214376946567304
Microcebus_spDWW2010aMarolambo;0.276230650159731;0.223443979999423
Microcebus_gerpi;0.293291129500113;0.23724426393717
Microcebus_spDWW2010aManantant;0.268658184292041;0.217318584751256
Microcebus_simmonsi;0.236484108422284;0.191292857479555
Microcebus_tavaratra;0.207064353270361;0.167495110278247
Microcebus_ravelobensis;0.229062217699287;0.185289263014899
Microcebus_bongolavensis;0.240500253613544;0.194541531966878
Microcebus_danfossi;0.209661558879978;0.169595999364791
Microcebus_macarthurii;0.211406548064089;0.171007527477723
Microcebus_sp_nova3Radespiel08;0.200930537099775;0.162533444015115
Microcebus_murinus;0.185109754066001;0.149735954939483
Microcebus_griseorufus;0.171722675824693;0.138907098543309
Mirza_zaza;0.165444191538663;0.133828409714162
Mirza_coquereli;0.160389220039014;0.129739424838616
Allocebus_trichotis;0.131907724631925;0.106700639365624
Cheirogaleus_medius;0.124967673923492;0.101086807045447
Cheirogaleus_major;0.128656093638837;0.104070383200477
Cheirogaleus_crossleyi;0.131988044118364;0.106765610091034
Cheirogaleus_sibreei;0.12476781791761;0.100925142793652
Phaner_pallescens;0.1207558364898;0.0976798363897633
Lepilemur_sahamalazensis;0.274104595713941;0.221724206807027
Lepilemur_ahmansoni;0.271624118001231;0.219717739341859
Lepilemur_mittermeieri;0.256680222669902;0.207629567925703
Lepilemur_dorsalis;0.242697369340915;0.196318786889021
Lepilemur_milanoii;0.28190341229213;0.228032697970149
Lepilemur_tymerlachsoni;0.262246387621067;0.212132059047896
Lepilemur_ankaranensis;0.275303637992535;0.222694116477665
Lepilemur_septentrionalis;0.196695681488712;0.159107853871836
Lepilemur_grewcockorum;0.224880432936369;0.181906602074171
Lepilemur_otto;0.210658051101967;0.170402065556182
Lepilemur_edwardsi;0.215321599771675;0.174174427077534
Lepilemur_microdon;0.210505855029995;0.170278953598686
Lepilemur_hubbardorum;0.204822403615561;0.165681589028751
Lepilemur_ruficaudatus;0.20250423022575;0.163806410122107
Lepilemur_randrianasoloi;0.204343722271134;0.165294381944061
Lepilemur_aeeclis;0.189234302477033;0.153072317186498
Lepilemur_petteri;0.193661142870852;0.156653204520489
Lepilemur_leucopus;0.179509967396784;0.14520626708698
Lepilemur_betsileo;0.197914124060462;0.160093456510338
Lepilemur_jamesorum;0.195165466412763;0.157870057318023
Lepilemur_mustelinus;0.193101619109053;0.156200603709651
Lepilemur_fleuretae;0.165371324706353;0.133769467467847
Lepilemur_wrighti;0.160818543247156;0.130086705946914
Lepilemur_seali;0.155944921479356;0.126144415530629
Avahi_ramanantsoavani;0.177184809610406;0.143325438476489
Avahi_meridionalis;0.177111553545277;0.143266181378328
Avahi_betsilio;0.169471026019385;0.137085730806702
Avahi_peyrierasi;0.174894075149537;0.141472455019503
Avahi_laniger;0.156486431105982;0.126582444641849
Avahi_unicolor;0.166045898153112;0.134315132388299
Avahi_cleesei;0.154332572170569;0.124840180296427
Avahi_occidentalis;0.156810655084007;0.126844710599733
Propithecus_tattersalli;0.143933184534999;0.116428077723795
Propithecus_coquereli;0.14106426584247;0.114107398933868
Propithecus_verreauxi;0.139243959762754;0.112634946709491
Propithecus_edwardsi;0.151204489957943;0.122309863190232
Propithecus_diadema;0.145064292993747;0.117343035479886
Propithecus_perrieri;0.143784441550665;0.116307758981478
Indri_indri;0.121450618306321;0.0982418479341915
Eulemur_sanfordi;0.212525402582668;0.171912572976935
Eulemur_albifrons;0.229710141656347;0.185813371065974
Eulemur_fulvus;0.217426578000347;0.175877151641063
Eulemur_rufifrons;0.198606197147503;0.160653276953614
Eulemur_collaris;0.201268709059637;0.162806992546359
Eulemur_cinereiceps;0.201386958615268;0.162902645043025
Eulemur_rufus;0.190838212422204;0.154369725788702
Eulemur_mongoz;0.175280722053704;0.141785215109926
Eulemur_flavifrons;0.188983046968819;0.152869075689873
Eulemur_macaco;0.175904601599209;0.142289873548833
Eulemur_coronatus;0.162892980668374;0.131764725939948
Eulemur_rubriventer;0.127702012396636;0.103298623405259
Hapalemur_meridionalis;0.178566461282925;0.144443061551633
Hapalemur_griseus;0.181955025337598;0.147184083369528
Hapalemur_alaotrensis;0.181558356690508;0.146863216654717
Hapalemur_occidentalis;0.16507871961556;0.133532778143121
Hapalemur_aureus;0.150457807233279;0.121705868811986
Prolemur_simus;0.149992063117669;0.121329126698853
Lemur_catta;0.135249684904642;0.109403963214386
Varecia_rubra;0.108275017417553;0.0875840563394938
Varecia_variegata;0.116090036070052;0.0939056534195946
Daubentonia_madagascariensis;0.0796879063611237;0.0644598379826952
Galago_senegalensis;0.13228002771157;0.107001796684096
Galago_gallarum;0.134830323737361;0.10906474043726
Galago_moholi;0.123810549353595;0.100150804762198
Galago_matschiei;0.121120619660538;0.0979749108265044
Galago_zanzibaricus;0.118997377578337;0.096257412565269
Galago_granti;0.128693275719352;0.104100459920965
Galago_orinus;0.119432680374573;0.0966095305841768
Otolemur_garnettii;0.11231855587058;0.0908548893361313
Otolemur_crassicaudatus;0.129480682062981;0.104737395783062
Otolemur_monteiri;0.114942746270068;0.0929776065175838
Galago_alleni;0.119118202242025;0.0963551480762303
Galago_gabonensis;0.12129184606689;0.0981134164908619
Galago_demidoff;0.0987613365038671;0.0798884051633145
Galago_thomasi;0.0928543511628084;0.0751102231851698
Euoticus_elegantulus;0.0897923788275408;0.0726333825997942
Nycticebus_bengalensis;0.129195222784598;0.104506486732047
Nycticebus_coucang;0.123327176787461;0.0997598029311664
Nycticebus_javanicus;0.117954513110796;0.0954138356953865
Nycticebus_menagensis;0.112012684634206;0.0906074689778791
Nycticebus_pygmaeus;0.0990921996977908;0.0801560416071446
Loris_lydekkerianus;0.104965628736052;0.0849070797696163
Loris_tardigradus;0.103506307964637;0.0837266298772085
Arctocebus_aureus;0.0953963859399141;0.0771664843841533
Arctocebus_calabarensis;0.106348356092452;0.0860255729693733
Perodicticus_potto;0.0871733073117751;0.0705148061020471
