time;speciation_rates
-74;0.0779943898453458
-73.7004048582996;0.078001452245671
-73.4008097165992;0.0778565378388066
-73.1012145748988;0.0778644647838452
-72.8016194331984;0.0783038217493238
-72.502024291498;0.0778364631289913
-72.2024291497976;0.0782833381972812
-71.9028340080972;0.0782701286779105
-71.6032388663968;0.0782947757520044
-71.3036437246964;0.0783456340286093
-71.0040485829959;0.0784618731339164
-70.7044534412955;0.078247229059618
-70.4048582995951;0.0782530026508268
-70.1052631578947;0.0891987776723773
-69.8056680161943;0.0891857401996142
-69.5060728744939;0.0895733953299818
-69.2064777327935;0.0891880416897765
-68.9068825910931;0.0887832060732759
-68.6072874493927;0.0884534702938187
-68.3076923076923;0.0884063313385685
-68.0080971659919;0.088070341271968
-67.7085020242915;0.0884371665349503
-67.4089068825911;0.0887617241433746
-67.1093117408907;0.0887116207233759
-66.8097165991903;0.0883319998772269
-66.5101214574899;0.0883435590169124
-66.2105263157895;0.0879986101508173
-65.9109311740891;0.0874242693196154
-65.6113360323887;0.0881965251151855
-65.3117408906883;0.0889546129813904
-65.0121457489878;0.0882206241463298
-64.7125506072875;0.0878418793388715
-64.412955465587;0.087845673119199
-64.1133603238866;0.0880399480211753
-63.8137651821862;0.0881194712556324
-63.5141700404858;0.0877757400286762
-63.2145748987854;0.0875246177933601
-62.914979757085;0.088154934782061
-62.6153846153846;0.0891608845253336
-62.3157894736842;0.0891634206125674
-62.0161943319838;0.0882857715319785
-61.7165991902834;0.0882916675088888
-61.417004048583;0.0879848184224536
-61.1174089068826;0.088489957079732
-60.8178137651822;0.0889046499790591
-60.5182186234818;0.0881498392801995
-60.2186234817814;0.0884599512335303
-59.919028340081;0.0880969046074213
-59.6194331983806;0.0890822831120288
-59.3198380566802;0.088390560076413
-59.0202429149798;0.0887311694475291
-58.7206477732794;0.0887154822754463
-58.4210526315789;0.0897391272527743
-58.1214574898785;0.0897331404180582
-57.8218623481781;0.0904039645521659
-57.5222672064777;0.0904446107373272
-57.2226720647773;0.0907351372019428
-56.9230769230769;0.0907378289354023
-56.6234817813765;0.0901310958609351
-56.3238866396761;0.0904570305077262
-56.0242914979757;0.0904708947974587
-55.7246963562753;0.0901411136981583
-55.4251012145749;0.0899641665455564
-55.1255060728745;0.0899678323147327
-54.8259109311741;0.0893166726851143
-54.5263157894737;0.0896047916367913
-54.2267206477733;0.0896913729379888
-53.9271255060729;0.0896215609697399
-53.6275303643725;0.0899409566488053
-53.3279352226721;0.0903755903932388
-53.0283400809717;0.0903597429889499
-52.7287449392713;0.0907942868124794
-52.4291497975709;0.0905099484555777
-52.1295546558705;0.0906613137529601
-51.82995951417;0.0902556923410761
-51.5303643724696;0.0896976234977716
-51.2307692307692;0.0900587762954569
-50.9311740890688;0.0907823972871215
-50.6315789473684;0.0910677831604458
-50.331983805668;0.0909594367776732
-50.0323886639676;0.090877729390825
-49.7327935222672;0.0908913293662945
-49.4331983805668;0.0907780953634545
-49.1336032388664;0.0907378217749964
-48.834008097166;0.0905797311821787
-48.5344129554656;0.0902869887784772
-48.2348178137652;0.0910243131192434
-47.9352226720648;0.09082103858442
-47.6356275303644;0.0909179799183925
-47.336032388664;0.0902861915418987
-47.0364372469636;0.0903208788427133
-46.7368421052632;0.0903139237298383
-46.4372469635628;0.0903071996720397
-46.1376518218623;0.0901933477254965
-45.8380566801619;0.090125020692342
-45.5384615384615;0.0904255684772227
-45.2388663967611;0.0903140420889158
-44.9392712550607;0.0902280103949246
-44.6396761133603;0.0994854813691529
-44.3400809716599;0.0989310846042999
-44.0404858299595;0.0985376845930888
-43.7408906882591;0.0986780345061536
-43.4412955465587;0.0987131937012047
-43.1417004048583;0.0988719234303726
-42.8421052631579;0.0993898849470853
-42.5425101214575;0.0991532890473759
-42.2429149797571;0.0990614015762437
-41.9433198380567;0.0994049469162059
-41.6437246963563;0.0997002489759698
-41.3441295546559;0.0997560314332361
-41.0445344129555;0.0999192759124329
-40.7449392712551;0.0994616110854915
-40.4453441295547;0.0994995003966627
-40.1457489878543;0.0994765792575137
-39.8461538461538;0.100150822922057
-39.5465587044534;0.101458342896119
-39.246963562753;0.101102050797764
-38.9473684210526;0.101058224344423
-38.6477732793522;0.101023925951337
-38.3481781376518;0.0996023848802668
-38.0485829959514;0.0997594515087332
-37.748987854251;0.101311742346005
-37.4493927125506;0.0989066703397656
-37.1497975708502;0.0984838822051411
-36.8502024291498;0.0988487541671472
-36.5506072874494;0.0988431445389498
-36.251012145749;0.0982873221341061
-35.9514170040486;0.0982689815593684
-35.6518218623482;0.0981876035713643
-35.3522267206478;0.0978042179014375
-35.0526315789474;0.097898886429135
-34.753036437247;0.0984073967955546
-34.4534412955466;0.098713548158493
-34.1538461538462;0.103069276406015
-33.8542510121458;0.103913862726362
-33.5546558704453;0.103441667534184
-33.2550607287449;0.103478249893881
-32.9554655870445;0.103753632095435
-32.6558704453441;0.104168376993832
-32.3562753036437;0.103445510844697
-32.0566801619433;0.1070368101818
-31.7570850202429;0.107222647451495
-31.4574898785425;0.107789518155611
-31.1578947368421;0.108012480952824
-30.8582995951417;0.107774832345333
-30.5587044534413;0.107203760481107
-30.2591093117409;0.108906033221721
-29.9595141700405;0.107362152165476
-29.6599190283401;0.107242225490413
-29.3603238866397;0.108049129304231
-29.0607287449393;0.107539925740984
-28.7611336032389;0.10879694048203
-28.4615384615385;0.107077612000494
-28.1619433198381;0.106807127716075
-27.8623481781377;0.108789299355879
-27.5627530364373;0.108271820695517
-27.2631578947368;0.108205884622457
-26.9635627530364;0.108381796511213
-26.663967611336;0.109349280087994
-26.3643724696356;0.109211868491759
-26.0647773279352;0.109607873742483
-25.7651821862348;0.10887025164451
-25.4655870445344;0.108702177480153
-25.165991902834;0.108653676268782
